titulo|fecha|enlace|contenido
Puno: Inician la demolición de colegios|2024/08/19|https://diariosinfronteras.com.pe/2024/08/19/puno-inician-la-demolicion-de-colegios/|Inician la demolición de colegios Hoy se inicia la demolición de seis instituciones educativas de la región Puno para construir las denominadas ‘Escuelas Bicentenario’. El gobernador regional, Richard Hancco, informó que ya se concluyó con la entrega de los terrenos para las nuevas edificaciones. Para hoy se tiene previsto la presencia del director ejecutivo del Proyecto Especial de Inversión Pública Escuelas Bicentenario, Álvaro Estrada Briceño, quien presenciará la demolición de la actual infraestructura del colegio Pedro Vilcapaza (Azángaro) y de otro en Huancané. “Sucesivamente se hará lo mismo hasta completar las seis instituciones”, dijo, al tiempo de indicar que el presupuesto para tal fin supera los 550 millones de soles. Esto es posible gracias a un convenio de gobierno a gobierno con Reino Unido, más la asesoría de Finlandia.
Puno: Unesco evaluará reclamo de Bolivia por las danzas|2024/08/19|https://diariosinfronteras.com.pe/2024/08/19/puno-unesco-evaluara-reclamo-de-bolivia-por-las-danzas/|Unesco evaluará reclamo de Bolivia por las danzas El gobierno boliviano estaría tras la campaña de desprestigio contra Puno, en la ‘disputa’ generada con el vecino país por el origen de la diablada, morenada y llamerada. Resulta que, a través de un comunicado, el Ministerio de Culturas de Bolivia, reconoció que “no existe una instancia internacional que realice dictámenes o fallos que beneficien a uno u otro Estado en relación a temáticas culturales”, aclarando así que Bolivia no podrá obtener una declaratoria favorable de la Unesco que indique estas danzas nacieron exclusivamente en su territorio. Por lo tanto, Puno no puede ser acusado de apropiación cultural porque estas expresiones son parte de la cultura de ambos países, pero luego borraron dicho documento, señaló el promotor cultural José Morales. Confirmó además que en fecha 5 de abril, la Unesco respondió a la Organización Boliviana de Defensa y Difusión del Folklor (Obdefo), indicándoles que evaluarán este reclamo en la 19 sesión del Comité Intergubernamental de Salvaguardia del Patrimonio Cultural Inmaterial, que se llevará a cabo del 2 al 7 de diciembre en Asunción, Paraguay. Y Puno, ¿cuándo se pronunciará?
Puno: Docentes con cargos directivos perciben más de 9 mil soles|2024/08/19|https://diariosinfronteras.com.pe/2024/08/19/puno-docentes-con-cargos-directivos-perciben-mas-de-9-mil-soles/|Docentes con cargos directivos perciben más de 9 mil soles Mientras que más de 100 docentes del Centro de Estudios Preuniversitarios de la Universidad Nacional del Altiplano (CepreUna), reclaman el pago de sus salarios, los catedráticos que tienen responsabilidad directiva perciben bonos que oscilan entre 400 y más de 2660 soles. La Resolución Rectoral N° 2601-2022-R-UNA, aprueba la actualización de la denominación de cargos y montos por responsabilidad directiva; por ejemplo, el director de la Escuela de Posgrado, recibe adicionalmente a su salario como docente, la suma de 2661.46 soles, al igual que los decanos, el secretario general y el director de Administración. Mientras que el director de Gestión Académica, de Admisión, de Bienestar y otros, perciben un adicional de 1600 soles.En total, son 27 docentes con cargo directivo que reciben estos bonos cada mes. Una de nuestras fuentes reveló que ello ha sido aprobado y viene directamente desde el Ministerio de Educación; sin embargo cuestionó, por ejemplo, lo que perciben los decanos, que al ser docentes principales ganan un aproximado de 6500 soles, más los 2661, reciben más de 9100 soles al mes. «En decanos me parece muy alto, parece que no es amor al chancho, sino a los chicharrones», dijo.
Puno: Un herido y daños materiales tras choque frontal en la vía Azángaro-Juliaca|2024/08/19|https://diariosinfronteras.com.pe/2024/08/19/puno-un-herido-y-danos-materiales-tras-choque-frontal-en-la-via-azangaro-juliaca/|Pudo ser fatal, esta madrugada dos unidades vehiculares protagonizaron choque frontal en la vía Azángaro -Juliaca en el sector conocido como Pasincha, muy cerca a la ciudad de Azángaro. En el lugar chocaron frontalmente la camioneta Toyota Hilux color plomo de placa F0B-770 con el camión Hyundai color azul de placa V2P-89, dejando cómo saldo daños materias en ambas unidades, asimismo una ciudadana resultó con golpes y sangrado en la cabeza, la misma que fue evacuado al hospital Carlos Cornejo Roselló Vizcardo de la ciudad de Azángaro.
Choque entre una combi y un auto en la vía Juliaca-Huata deja un fallecido|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/choque-entre-una-combi-y-un-auto-en-la-via-juliaca-huata-deja-un-fallecido/|Choque entre una combi y un auto en la vía Juliaca-Huata deja un fallecido/Difusión Luego del choque frontal entre un auto y una combi en la vía Juliaca-Huata, Andrés Umiña Yto, quien conducía el auto, terminó con graves heridas, pero al ser trasladado al Hospital Carlos Monge Medrano de Juliaca, solo se certificó su muerte. El accidente se registró en el kilómetro 16, donde llegó la Policía que trasladó al conductor de la combi de placa Z4U-009 a la comisaría de Huata para las diligencias del caso. Noticia en desarrollo…
Puno: Obreros de construcción se movilizarán el martes|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/puno-obreros-de-construccion-se-movilizaran-el-martes/|Puno: Obreros de construcción se movilizarán el martes Juliaca. El secretario general del Sindicato de Construcción Civil de la provincia de San Román, Miguel Coaquira Yerba, informó que al menos mil 500 trabajadores de construcción en la provincia sanromina se ven afectados por incumplirse el régimen de construcción civil. Detalló que en las obras que ejecuta la municipalidad y el Gobierno Regional de Puno, no se cumple con la tabla salarial que realmente les corresponde a un peón, oficial y operario. Además agregó que la Cámara Peruana de la Construcción – Capeco, propuso un incremento importante para los trabajadores, pero las entidades a cargo no lo aceptan y por ese motivo se movilizarán el 20 de agosto en busca de sus reivindicaciones laborales. Cuestionó que la gobernación regional, incumple con el acuerdo de Consejo Regional, donde se hace constar que se debe respetar el régimen del sector, generando una omisión por parte del titular regional.
Puno: Loa alumnos inician proyecto de compostaje|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/puno-loa-alumnos-inician-proyecto-de-compostaje/|Puno: Loa alumnos inician proyecto de compostaje Juliaca. Los estudiantes de la Institución Educativa Primaria Manco Cápac de la ciudad de Juliaca han comenzado un proyecto de compostaje utilizando más de 30 kilos de residuos orgánicos, incluyendo cáscaras de frutas y verduras traídas por los niños y sus padres. Esta iniciativa tiene como objetivo principal la producción de abono orgánico, promoviendo prácticas sostenibles desde una edad temprana. Al respecto, la promotora ambiental de la Unidad de Gestión de Residuos Sólidos (UGRS), Nataly Quispe Roja destacó la importancia de este trabajo con los niños. Según Quispe Rojas, enseñar a los más jóvenes sobre la gestión de residuos no solo les proporciona conocimientos valiosos, sino que también les permite replicar estas prácticas en sus hogares y educar a sus familias sobre la importancia del reciclaje y el manejo adecuado de los residuos aprovechables. “Estamos trabajando con varias instituciones educativas en la región, y los resultados del compostaje han sido muy positivos. Continuaremos promoviendo la elaboración de abono orgánico en las escuelas, con el objetivo de reducir la cantidad de residuos generados en nuestros hogares. Este esfuerzo se realiza en colaboración con aliados estratégicos, quienes apoyan y facilitan la implementación de estas prácticas sostenibles”, mencionó la trabajadora.
Retornó a Puno, comitiva que hizo periplo en España|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/retorno-a-puno-comitiva-que-hizo-periplo-en-espana/|Retornó a Puno, comitiva que hizo periplo en España La comitiva de autoridades y funcionarios políticos que viajaron a España para promocionar la festividad Virgen de la Candelaria, fueron recibidos por una reducida portátil de simpatizantes en las afueras del aeropuerto Inca Manco Cápac. Los ‘viajeros’ arribaron en horas de la tarde de ayer al primer terminal aéreo de la región, ubicado en la ciudad de Juliaca y de inmediato saludaron y danzaron con un reducido grupo de simpatizantes que los esperaban con pancartas y arengas. También danzaron al compás de una banda de músicos y al ritmo de un conjunto de sikuris. Horas antes, la comitiva arribó a nuestro país procedentes del país de España al aeropuerto Jorge Chávez de Lima. Los viajeros se animaron a danzar conocidas danzas típicas del altiplano peruano. Al respecto, el alcalde de la Municipalidad Provincial de Puno, Javier Ponce Roque, señaló que logró con los objetivos trazados en el viaje a Europa. «Nuestra fiesta es intercontinental. Tenemos que reconocer y reflexionar acciones inmediatas para mejorar la organización de nuestra festividad Virgen María de la Candelaria. Agradecemos el recibimiento por parte de los danzantes y músicos», señaló. Por su parte, el presidente de la Federación Regional de Folklore y Cultura de Puno, Néstor Hancco, agradeció al conjunto de la Morenada Porteño por viajar hasta España. «Estamos agradecidos por todo el apoyo brindado por nuestros coterráneos. Hemos dado un gran paso para seguir difundiendo nuestra festividad a nivel mundial», dijo. En la ciudad de Puno se armó un estrado en la Plaza de Armas donde hubo música y danzas. Allí se instaló «Festicandelaria 2025» cuando en el fondo era el recibimiento a los que fueron a España.
Puno: Roban tumbas en el cementerio general de Juli|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/puno-roban-tumbas-en-el-cementerio-general-de-juli/|Puno: Roban tumbas en el cementerio general de Juli La Sociedad de Beneficencia Pública de Juli, informó a la población respecto al lamentable atentado que se registró en el cementerio general de Juli. Los hechos ocurrieron en la madrugada del sábado 17 de agosto , los facinerosos perpetraron en los nichos generando destrozos y robo en 13 lápidas en el pabellón antiguo del cuartel Corazón de Jesús y la oficina del cementerio. Desde la Beneficencia exhortan y hacen un llamado a los familiares de los difuntos que ocupan dicho pabellón acudir inmediatamente al cementerio para ver los daños y tomar las medidas pertinentes. La población pide mayor trabajo a la PNP, personal de serenazgo y a las autoridades, responsables de la Beneficencia asumir acciones inmediatas a fin de garantizar la seguridad de los nichos y del cementerio general de la ciudad de Juli.
Puno será sede del Concurso Macrorregional del Queso|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/puno-sera-sede-del-concurso-macrorregional-del-queso/|Puno será sede del Concurso Macrorregional del Queso La región Puno será sede de la IV edición del Concurso Macrorregional de Quesos 2024, a realizarse el próximo 27 de agosto en la Universidad Peruana Unión de Juliaca. En este certamen participarán productores queseros de Apurímac, Arequipa, Cusco, Moquegua, Puno, Madre de Dios y Tacna, evento organizado desde el año 2021 por el Ministerio de Desarrollo Agrario y Riego (Midagri), cuyo objetivo es promocionar el consumo de los quesos a nivel nacional, además de revalorar el trabajo de los productores ganaderos. El Midagri estima que en la macrorregión sur del país existen unos 388 mil productores de leche transformadores de queso, resaltando los de Arequipa, Apurímac, Cusco, Madre de Dios, Moquegua, Puno y Tacna. CONVOCATORIA La convocatoria para este IV concurso se cerró el 10 de agosto con 34 plantas inscritas, superando ampliamente la participación de 20 plantas de la edición 2023, que se realizó en Tacna. El Midagri inició este evento en el 2021 como una propuesta de promoción del consumo de los quesos peruanos producidos a escala nacional y muchos de ellos con insumos y fusiones que han conquistado paladares en el país. En esta ocasión se exhibirán algunas variedades como el queso con rocoto, quinua, aceituna, verduras, vino, entre otros. Este certamen descentralizado nace a iniciativa de la Dirección General de Desarrollo Ganadero y de Sierra y Selva Exportadora, ahora Agromercado, donde participan productores individuales, asociaciones o cooperativas de productores que producen y comercializan quesos de elaboración propia, con RUC vigente, Registro Sanitario vigente del producto que concursa. El evento se realiza en Puno, posteriormente en la zona norte y luego en el centro del país, donde los 3 primeros puestos de cada categoría ganarán el derecho al VIII Concurso Nacional de Quesos 2025, que se efectuará en Lima en el marco de la III Edición del Salón del Queso Peruano, aseguraron los organizadores.
Puno: Perros salvajes matan 4 alpacas de alto valor|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/puno-perros-salvajes-matan-4-alpacas-de-alto-valor/|Puno: Perros salvajes matan 4 alpacas de alto valor Quilcapuncu. Una jauría salvaje irrumpió en el Centro de Reproducción (CPR), causando la muerte de cuatro alpacas machos de alto valor genético, ubicado en la comunidad de Altos Hilata. De acuerdo a la información estas alpacas formaban parte de un ambicioso proyecto para mejorar la calidad de la fibra en el distrito de Quilcapuncu, de la provincia de San Antonio de Putina. Asimismo, el ataque, ocurrido en horas de la mañana, generó consternación entre los alpaqueros ya que estaría en riesgo el futuro de este importante programa. Además los afectados señalaron que lograron salvar solo a dos alpacas. Cabe señalar que el hecho fue constatado por el juez de paz de Primera Nominación.
Puno: Comunicadora es hallada sin vida en su habitación|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/puno-comunicadora-es-hallada-sin-vida-en-su-habitacion/|Puno: Comunicadora es hallada sin vida en su habitación Azángaro. ¡Dolorosa pérdida! La comunicadora social, licenciada Orfa Yaneth Fernández Mamani, lamentablemente fue hallada sin vida en la ducha de su habitación, en el inmueble ubicado en el barrio Alianza de la ciudad de Azángaro. Su repentina partida sorprendió y conmovió a su familia, colegas y amigos. “Orfita”, era reconocida por ser una destacada joven profesional y siempre revalorar el idioma quechua. A LA ESPERA DE LA NECROPSIA La causa de su muerte aún es incierta, hasta que el resultado de la necropsia lo esclarezca. No obstante, por fuentes cercanas a su ambiente laboral se conoció lo siguiente. LA ÚLTIMA VEZ Recientemente, Fernández Mamani trabajaba en la Unidad de Imagen Institucional y Protocolo de la Municipalidad Provincial de Azángaro. Según sus compañeros de oficina, la comunicadora laboró normalmente el día viernes 17 de agosto, retirándose al promediar las 5:00 de la tarde, previamente coordinó para la actividad de la noche de “Coronación de la Señorita Azángaro 2024”, en la que iba a ser la maestra de ceremonia. pero lamentablemente, ya no retornó, a pesar de insistentes llamadas que nunca contestó. EL HALLAZGO Ya en horas de la mañana de ayer, la joven comunicadora fue encontrada sin vida en la ducha. Tras ser alertados, la Policía Nacional y el Ministerio Público se trasladaron a la escena para el levantamiento del cuerpo y las diligencias respectivas. Asimismo, la necropsia de ley será clave para conocer las causas de su irreparable muerte. Puno: Comunicadora es hallada sin vida en su habitación DOLOR Y CONMOCIÓN Orfa Yanet en vida fue una dama carismática y destacada profesional. Su fallecimiento sorprendió a muchos por lo que sus colegas e instituciones públicas y privadas extendieron sus condolencias a su familia que ahora atraviesa un doloroso momento.
Puno: Capturan a integrante de «Los Rápidos del Collao»|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/puno-capturan-a-integrante-de-los-rapidos-del-collao/|"Puno: Capturan a integrante de ""Los Rápidos del Collao"" Ilave. Los agentes policiales de la División Regional de Inteligencia de Puno en coordinación con la comisaría PNP de Ilave, intervinieron en la carretera Panamericana Sur, a la altura del desvío a Mazocruz, el vehículo modelo station wagon de placa de rodaje SJ-4795, de color blanco, que retornaba de la frontera sur y era conducido por René Incacutipa Huanacuni (41). La unidad registraba una requisitoria vigente por hurto del vehículo, el chofer no pudo explicar a los agentes por qué o adónde lo llevaba. Tras ello fue detenido en flagrancia por la presunta comisión del delito contra el patrimonio en la modalidad de receptación. Una fuente policial señaló que el sospechoso sería parte de la banda criminal «Los Rápidos del Collao». El vehículo junto al intervenido fueron trasladados a las instalaciones de la Comisaría PNP de Ilave para continuar con las diligencias de ley. Según la información que maneja la Policía, el vehículo recuperado habría sido robado en la ciudad de Moquegua en el año 2021 y ahora se están haciendo las investigaciones correspondientes para contactarse con los propietarios y conocer mayores detalles de las circunstancias del hurto y establecer la responsabilidad del detenido."
Puno: Despiste y volcadura deja un fallecido y tres heridos|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/puno-despiste-y-volcadura-deja-un-fallecido-y-tres-heridos/|Despiste y volcadura deja un fallecido y tres heridos Un trágico accidente de tránsito cobró la vida de una persona en la carretera Puno – Moquegua ayer por la mañana. FATAL DESENLACE El hecho se produjo al promediar las 6:30 a.m. a la altura del kilómetro 48 de la vía en el distrito de Pichacani; se trataba del auto marca Kia, modelo Picanto de color azul, de placa de rodaje Z5C- 435, el vehículo se habría despistado cerca a una curva y luego dio varias vueltas de campana quedando a unos 30 metros de la pista en una hondonada. Al lugar acudieron efectivos policiales para auxiliar a los heridos que a duras penas pudieron salir del vehículo siniestrado. Según informaron las autoridades, en el vehículo iba una familia de la cual falleció Brandon Caira Callata (20), y resultaron heridos Reyna Mery Caira Callata así como los menores A.F. P. C. (5) y A.P.C. (1 año). Ellos fueron trasladados de urgencia al Hospital regional Manuel Núñez Butrón de Puno. Las causas del accidente son investigadas por las autoridades que no descartan que la excesiva velocidad habría sido uno de los factores que ocasionaron la tragedia.
FECASAM 2024: Año internacional de camélidos se festejará en Macusani|2024/08/18|https://diariosinfronteras.com.pe/2024/08/18/fecasam-2024-ano-internacional-de-camelidos-se-festejara-en-macusani/|FECASAM 2024: Año internacional de camélidos se festejará en Macusani Con motivo del “Año Internacional de los Camélidos 2024”, declarado así por la Organización de las Naciones Unidas para la Agricultura y la Alimentación – FAO, en Macusani “Capital Alpaquera del Perú y el Mundo” se viene preparando la realización de la XXIX Feria Nacional de Camélidos Sudamericanos, Productos Agropecuarios y Artesanales Macusani FECASAM 2024. Este evento reunirá a productores alpaqueros de diferentes lugares del Perú para ser parte de los concursos esquila mecanizada, el seminario internacional de producción sostenible en camélidos sudamericanos en el que expondrán ponentes, de Estados Unidos, Australia, Argentina, Bolivia y nuestros mejores representantes del Perú. El evento se desarrollará del 17 al 24 de agosto en el Campo Ferial Julio E. Barreda Aragón del distrito de Macusani, actividad para la cual la Municipalidad Provincial de Carabaya tiene previsto recibir a cientos de productores. La actividad central del evento será el juzgamiento de los mejores ejemplares de llamas y alpacas, concurso biotipos “Qheqo” (En peligro de extinción) y “Michihuma”, además de rueda de negocios. Durante este evento también estará presente la belleza con la elección de la “Señorita alpaquera”, así como la exposición de artesanía hecha a base de fibra de alpaca y degustación de platos típicos. “Desde Carabaya queremos hacer una cordial invitación a nuestros hermanos dedicados a la crianza de camélidos sudamericanos a FECASAM 2024 que será un evento internacional, les esperamos con todo el calor del humano para poder compartir todas las experiencias de nuestros pueblos”, señaló el alcalde provincial Edmundo Cáceres Guerra. FECASAM 2024: Año internacional de camélidos se festejará en Macusani
Puno: Wilber Cutipa coquetea pero aun no ha decidido|2024/08/17|https://diariosinfronteras.com.pe/2024/08/17/puno-wilber-cutipa-coquetea-pero-aun-no-ha-decidido/|Coqueteó con Antauro, con Alvaro Paz... aun no decide. Las conversaciones que tenía el economista Wilber Cutipa para integrar el partido Fe en el Perú de Álvaro Paz de la Barra, con miras a las elecciones de 2026, tuvieron un quiebre. No se ha llegado a nada concreto y el eventual candidato al Gobierno Regional de Puno (GRP), viene evaluando otras opciones. «Hay puntos que todavía no estaban definidos, hemos entrado a una situación de quiebre», dijo, al tiempo de indicar que sin su autorización realizaron pintas con su nombre y el logo del partido, «hemos borrado esas pintas», añadió. Cutipa adelantó que participará en los próximos comicios con un partido nuevo, siempre y cuando garanticen autonomía en las regiones, es decir, tener independencia en la designación del coordinador regional, equipo político, personero, entre otros. SE ALEJA DE VERÓNIKA Y ANTAURO Como se recuerda, días atrás confirmó a Sin Fronteras que cortó todo tipo de acercamiento con Nuevo Perú de Verónika Mendoza, por desacuerdos con militantes antiguos, radicalismo de algunos dirigentes y falta de autonomía. También se desligó de Antauro, aunque aclaró que nunca hubo una conversación seria. «Solo fue un saludo y acercamiento, no compartimos ideas radicales, yo soy un político de centro izquierda», dijo. Al ser consultado sobre conversaciones con otros partidos, dijo que algunos están en proceso de inscripción y otros ya están inscritos. «Ahora no me acuerdo los nombres, pero todavía tenemos tiempo hasta el 30 de agosto», respondió. POSIBLES CANDIDATOS Junto a Cutipa, se vocean diferentes nombres para las alcaldías: Lucio Istaña en Puno; Germán Quispe en San Román; Bacilio Mendoza en Chucuito, entre otros.
¿Liga Departamental de Fútbol Puno apaña batalla campal en Putina?|2024/08/17|https://diariosinfronteras.com.pe/2024/08/17/liga-departamental-de-futbol-puno-apana-batalla-campal-en-putina/|Batalla campal en Putina. Al momento, la Liga Deportiva Departamental de Fútbol Puno no se pronuncia sobre la batalla campal que se registró en el estadio Luis A. Gutiérrez Toro de Putina, al término del partido entre Leones San Isidro y Ángeles de Vizcachani de Lampa. De acuerdo a los videos registrados, sobre los 40 minutos del segundo tiempo se desata la bronca, con el ingreso de aficionados al campo de juego. Producto de la gresca, varios elementos terminaron golpeados e incluso un jugador de Vizcachani con cortes en el rostro. Al respecto, nos comunicamos vía telefónica con el vocal de técnicas deportivas de la Liga Deportiva Departamental de Fútbol Puno, Gilmar Sánchez, quien nos colgó la llamada, cuando nos identificamos y consultamos sobre los hechos ocurridos. Los jugadores del equipo local y visita, señalaron que no se contó con efectivos de la PNP para garantizar la seguridad; al parecer solo llegaron un promedio de 5 agentes de Serenazgo Municipal. RESPOSABILIDAD Como se sabe, la Liga Deportiva Departamental de Fútbol Puno, para cada compromiso asigna un Comisario con un salario de 250 soles, que cumple la función de autorizar el inicio de partido; de no haber garantías, está en la facultad de solicitar los ajustes y suspender el compromiso, si amerita el caso. LA PELEA Ambos equipos se propinaron puñetes y patadas dentro del enmallado del estadio; incluso de acuerdo a la denuncia de los integrantes del equipo de ángeles de Vizcachani, directivos del equipo local habrían participado en la pelea.
Municipalidad de Puno clausura antros pero «solo para la foto»|2024/08/17|https://diariosinfronteras.com.pe/2024/08/17/municipalidad-de-puno-clausura-antros-pero-solo-para-la-foto/|Locales del jirón Lambayeque persisten en abrir. Tras un operativo desarrollado ayer por fiscalizadores de la Municipalidad de Puno, la Fiscalía de Prevención del Delito de Puno, apoyados por agentes de la Policía Nacional y Serenazgo, se clausuraron cantinas que funcionaban impunemente en el jirón Lambayeque y que eran el constante motivo de quejas del vecindario. LOCALES INSALUBRES Los fiscalizadores de la Subgerencia de Actividades Económicas de la MPP irrumpieron en los locales hallando a varios parroquianos entre hombres y mujeres libando licor además de que los ambientes presentaban olores nauseabundos. Tras determinar lo evidente que era que no contaban con ninguna autorización municipal, los locales fueron clausurados, inclusive colocando un pesado bloque de concreto con la ayuda de maquinaria pesada en una de las puertas, además se incautaron licores y muebles. VECINOS SE QUEJAN Los vecinos de la zona se quejaban constantemente de los escándalos y hechos delincuenciales que protagonizaban los parroquianos que acudían a estos locales. Fueron ellos también los que señalaron a Sin Fronteras, que horas después de la intervención estos locales ya tenían de nuevo gente al interior, es decir, el operativo municipal fue un fiasco.
Puno: Milagros ganó beca de estudios en Gales|2024/08/17|https://diariosinfronteras.com.pe/2024/08/17/puno-milagros-gano-beca-de-estudios-en-gales/|Milagros Espinoza Jiménez. Puno tiene otro motivo para enorgullecerse. Milagros Espinoza Jiménez, alumna de Yachay School, ganó una beca integral para estudiar su bachillerato en Reino Unido, en el Castillo de Saint Donat’s en Gales. Ella es la única puneña que este año postuló y obtuvo este cupo entre más de 600 a nivel nacional. La contienda se realizó en los meses de marzo y agosto del año pasado, y tuvo dos etapas: una clasificatoria donde participaron unos dos mil estudiantes de diferentes colegios del país, entre ellos los COAR, y el examen final donde quedaron más de seiscientos. Actualmente, Milagros cursa el quinto de secundaria en el Yachay School (Colegio del saber) en Puno, y ya alista sus maletas, pues en pocos días tomará vuelo a Gales, Reino Unido, donde permanecerá dos años con todos los gastos pagados. Por las redes, ella se enteró del proceso de selección de la promoción 2024-2026 de UWC (United Worl Colleges). Nos cuenta que la inscripción la hizo por internet y lo más importante, el programa no pide como requisito el manejo del idioma inglés. “Esto último me animó, no hay barreras ni económicas, ni de raza, ni excusas para postular. Pocos conocen de UWC, podrían ingresar a la web y conocer los fabulosos beneficios que ofrecen”, contó emocionada. 9 GRANDES El próximo 22 de agosto, Milagros y otros ocho estudiantes, viajan a Reino Unido y se tiene previsto iniciar sus estudios al día siguiente. La beca que obtuvo cubre todos los gastos durante los dos años y cada mes recibiría 600 libras esterlinas para sus gastos extras. La colegiala, hija del médico Juan Carlos Espinoza, nos contó que, aunque no lo ha decidido, aspira seguir estudios profesionales de bioingeniería y neurociencias. UWC significa “Colegios del Mundo Unido”, un programa creado en Gran Bretaña en 1962 para promover el entendimiento internacional a través de la educación. El Rey Carlos fue presidente del colegio desde 1978 y la Reina Isabel II fue patrona del colegio hasta el año 2022. PRÓXIMO PROCESO Milagros informó que el 10 de agosto se abrió el proceso 2024-2025, para alumnos de cuarto y quinto de secundaria, y para los que concluyeron estudios que hayan nacido en 2007, 2008 y 2009.
Aumentarán más policías en las calles de Puno|2024/08/17|https://diariosinfronteras.com.pe/2024/08/17/aumentaran-mas-policias-en-las-calles-de-puno/|Nuevo contingente policial entrará en servicio. El nuevo jefe de la X Macrepol Puno, general PNP Isaac Candia Haro, anunció algunas nuevas medidas en el plan de seguridad que se tiene para la región debido a la inseguridad. MÁS POLICÍAS Según dijo están estableciendo como política darle espacios de tranquilidad a los ciudadanos principalmente en las ciudades con mayor población como Puno y Juliaca, por ello se tendrá mayor presencia policial en las calles. «Van a ver más policías en las calles de la ciudad y lo otro es el combate frontal a las bandas criminales… estamos sacando a todo nuestro personal a la calle y eso se va comprobar a partir de ahora», indicó. Precisó que va haber un aumento de personal policial que se integrará al servicio y por ello esto se reflejará en un mayor número de intervenciones cuando se requieran. OPERATIVOS En cuanto al plan operativo en Juliaca, a parte del incremento de personal en las calles se tendrá el apoyo de unidades especializadas en las investigaciones. «Dentro del plan Perú Seguro, está contemplado los operativos Amanecer Seguro con todas las unidades policiales, se está desarrollando mínimo un operativo a la semana en Puno y Juliaca y hasta el momento están dando resultados positivos», explicó. En cuanto al reciente robo en horas de la madrugada de una ferretería en Juliaca señaló que las investigaciones están avanzando y sobre el caso del jefe de la USE que fue amenazado, está en investigación y si es el caso que estuvieran implicados otros efectivos policiales se les aplicará todo el peso de la ley.
Juliaca: Allanan 4 inmuebles de red de lavado de activos|2024/08/17|https://diariosinfronteras.com.pe/2024/08/17/juliaca-allanan-4-inmuebles-de-red-de-lavado-de-activos/|Empresas de fachada para ocultar sus ganancias ilícitas. ¡Red de lavado! Tras un golpe contra el crimen organizado, la Fiscalía Especializada en Delitos de Lavado de Activos ayer ejecutó un megaoperativo y junto a la Policía allanaron cuatro inmuebles vinculados a una presunta red de lavado de activos proveniente de la minería ilegal. Los investigados, entre ellos Luis Alberto Condori Ortiz, Reyna Teófila Paco Sucapuca y Ethel Mausse Tejada Paco habrían adquirido bienes inmuebles por un valor superior a los dos millones de soles, utilizando dinero proveniente de actividades ilícitas como el hurto de minerales y la minería ilegal en zonas como Ana María I, ubicada en el centro poblado Lunar de Oro y en La Rinconada del distrito de Ananea. PUNTOS DE INTERVENCIÓN El operativo se realizó en las urbanizaciones ubicadas en el sector de Enace de La Capilla, Santa Adriana y en dos locales situados en inmediaciones del Centro Comercial N° 2 de Juliaca. BAJO FACHADA Para ocultar sus ganancias, los implicados habrían creado empresas de fachada como Sociedad Minera Rinconada S.A.C., Inversiones Maxcel S.C.R.L. e Illary Export S.R.L., a través de las cuales se dedicaban a la fabricación de joyas, comercio de metales y otras actividades ilícitas. TEORÍA FISCAL La fiscal Sandra Huayta señaló que las ganancias obtenidas de estos delitos fueron utilizadas para adquirir bienes y propiedades, ocultando su origen ilícito. En el operativo, que contó con la participación de más de seis fiscales y personal policial especializado, incautaron diversos documentos y evidencias que serán analizadas para la investigación.
Juliaca: Falleció el profesor y exdirigente de Azángaro, Víctor Pacori Titi|2024/08/17|https://diariosinfronteras.com.pe/2024/08/17/juliaca-fallecio-el-profesor-y-exdirigente-de-azangaro-victor-pacori-titi/|Víctor Santiago Pacori Titi. Desconsuelo. Víctor Santiago Pacori Titi, profesor y un ex dirigente histórico de la provincia de Azángaro dejó de existir el día de ayer cerca de la media noche tras ser sometido a intervenciones quirúrgicas. Pacori Titi, fue encontrado la noche del día viernes en la calle, casi inconsciente, se presume que habría sufrido agresiones, aunque el tema es materia de investigación. Los restos del ex dirigente será velado hoy en el jirón Tupac Amaru de la ciudad de Azángaro.
